Season,Round,Date,Local.start.time,Venue,Attendance,First.name,Surname,ID,Jumper.No.,Playing.for,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit.Outs,Tackles,Rebounds,Inside.50s,Clearances,Clangers,Frees.For,Frees.Against,Brownlow.Votes,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,One.Percenters,Bounces,Goal.Assists,Time.on.Ground,Substitute,Umpire.1,Umpire.2,Umpire.3,Umpire.4,Home.team,HQ1G,HQ1B,HQ2G,HQ2B,HQ3G,HQ3B,HQ4G,HQ4B,HQETG,HQETB,Home.score,Away.team,AQ1G,AQ1B,AQ2G,AQ2B,AQ3G,AQ3B,AQ4G,AQ4B,AQETG,AQETB,Away.score,HQ1P,HQ2P,HQ3P,HQ4P,HQETP,AQ1P,AQ2P,AQ3P,AQ4P,AQETP,Player,Team,url,Age,Career.Games,Coach,DOB,Home.Away
2026,1,2026-03-08,1920,M.C.G.,82528,Lachie,Schultz,12700,8,Collingwood,13,9,7,20,2,0,0,4,0,0,0,2,4,0,NA,3,17,0,1,0,0,0,82,NA,Nick Foot, Justin Power, Matt Stevic, Curtis Deboy,St Kilda,2,4,5,7,7,10,9,12,NA,NA,66,Collingwood,4,3,5,5,10,10,11,12,NA,NA,78,16,37,52,66,NA,27,35,70,78,NA,Lachie Schultz,Collingwood,https://afltables.com/afl/stats/players/L/Lachie_Schultz.html,28.268309377138944,127,"McRae, Craig",30-Nov-1997,Away
2026,1,2026-03-08,1920,M.C.G.,82528,Steele,Sidebottom,11751,22,Collingwood,9,3,6,15,0,0,0,1,2,2,1,2,0,1,NA,3,12,0,0,1,0,1,72,NA,Nick Foot, Justin Power, Matt Stevic, Curtis Deboy,St Kilda,2,4,5,7,7,10,9,12,NA,NA,66,Collingwood,4,3,5,5,10,10,11,12,NA,NA,78,16,37,52,66,NA,27,35,70,78,NA,Steele Sidebottom,Collingwood,https://afltables.com/afl/stats/players/S/Steele_Sidebottom.html,35.17796030116359,355,"McRae, Craig",2-Jan-1991,Away
2026,1,2026-03-08,1920,M.C.G.,82528,Roan,Steele,13248,45,Collingwood,6,2,5,11,1,0,0,3,0,1,0,1,1,0,NA,1,8,0,0,1,0,1,75,NA,Nick Foot, Justin Power, Matt Stevic, Curtis Deboy,St Kilda,2,4,5,7,7,10,9,12,NA,NA,66,Collingwood,4,3,5,5,10,10,11,12,NA,NA,78,16,37,52,66,NA,27,35,70,78,NA,Roan Steele,Collingwood,https://afltables.com/afl/stats/players/R/Roan_Steele.html,23.465434633812457,6,"McRae, Craig",19-Sep-2002,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Ben,Ainsworth,12498,12,Carlton,4,2,4,8,0,0,0,1,0,3,0,1,0,0,NA,4,5,0,0,0,0,0,78,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Ben Ainsworth,Carlton,https://afltables.com/afl/stats/players/B/Ben_Ainsworth.html,28.082135523613964,160,"Voss, Michael",10-Feb-1998,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Matt,Carroll,13212,32,Carlton,10,3,9,19,0,1,0,3,3,1,0,2,0,0,NA,8,10,1,0,1,1,0,72,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Matt Carroll,Carlton,https://afltables.com/afl/stats/players/M/Matt_Carroll.html,20.28473648186174,18,"Voss, Michael",28-Nov-2005,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Campbell,Chesser,13039,31,Carlton,9,3,6,15,0,1,0,3,2,1,1,3,0,0,NA,2,13,0,0,0,0,1,77,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Campbell Chesser,Carlton,https://afltables.com/afl/stats/players/C/Campbell_Chesser.html,22.87337440109514,38,"Voss, Michael",27-Apr-2003,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Lachlan,Cowan,13028,2,Carlton,8,2,6,14,0,0,0,2,5,1,0,5,0,2,NA,2,9,0,0,2,0,0,66,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Lachlan Cowan,Carlton,https://afltables.com/afl/stats/players/L/Lachlan_Cowan.html,21.27652292950034,39,"Voss, Michael",1-Dec-2004,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Patrick,Cripps,12261,9,Carlton,12,1,20,32,0,3,0,3,1,4,9,3,5,1,NA,19,13,1,1,0,0,1,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Patrick Cripps,Carlton,https://afltables.com/afl/stats/players/P/Patrick_Cripps.html,30.982888432580424,232,"Voss, Michael",18-Mar-1995,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Harry,Dean,13273,35,Carlton,5,0,2,7,0,0,0,0,3,0,0,2,2,1,NA,1,7,0,0,7,0,0,76,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Harry Dean,Carlton,https://afltables.com/afl/stats/players/H/Harry_Dean.html,18.32580424366872,2,"Voss, Michael",13-Nov-2007,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Oliver,Florent,12497,14,Carlton,18,5,6,24,0,0,0,0,7,0,0,4,0,2,NA,1,16,0,0,1,1,0,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Oliver Florent,Carlton,https://afltables.com/afl/stats/players/O/Oliver_Florent.html,27.637919233401778,186,"Voss, Michael",22-Jul-1998,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Lachie,Fogarty,12596,8,Carlton,1,0,5,6,0,1,0,3,1,0,1,1,1,1,NA,4,3,0,0,0,0,1,71,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Lachie Fogarty,Carlton,https://afltables.com/afl/stats/players/L/Lachie_Fogarty.html,26.944558521560573,92,"Voss, Michael",1-Apr-1999,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Will,Hayward,12509,19,Carlton,10,6,6,16,1,0,0,3,0,4,0,2,0,1,NA,5,11,0,0,1,0,1,74,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Will Hayward,Carlton,https://afltables.com/afl/stats/players/W/Will_Hayward.html,27.3750855578371,186,"Voss, Michael",26-Oct-1998,Home
2026,2,2026-03-12,1930,M.C.G.,74313,George,Hewett,12411,29,Carlton,8,5,15,23,1,0,0,4,0,2,5,0,1,0,NA,12,11,1,0,0,0,0,67,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,George Hewett,Carlton,https://afltables.com/afl/stats/players/G/George_Hewett.html,30.199863107460644,204,"Voss, Michael",29-Dec-1995,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Elijah,Hollands,13016,20,Carlton,7,3,7,14,0,1,0,1,0,4,1,3,0,2,NA,8,9,0,0,1,0,0,77,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Elijah Hollands,Carlton,https://afltables.com/afl/stats/players/E/Elijah_Hollands.html,23.878850102669404,43,"Voss, Michael",25-Apr-2002,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Oliver,Hollands,13029,4,Carlton,8,3,6,14,0,0,0,1,4,1,0,4,0,0,NA,2,10,0,0,0,0,1,86,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Oliver Hollands,Carlton,https://afltables.com/afl/stats/players/O/Oliver_Hollands.html,22.150581793292265,67,"Voss, Michael",16-Jan-2004,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Brodie,Kemp,12937,17,Carlton,6,6,4,10,1,1,0,4,2,0,0,3,0,2,NA,0,11,0,2,1,0,0,87,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Brodie Kemp,Carlton,https://afltables.com/afl/stats/players/B/Brodie_Kemp.html,24.862422997946613,51,"Voss, Michael",1-May-2001,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Cooper,Lord,13170,36,Carlton,14,5,6,20,1,0,0,2,3,2,2,4,0,1,NA,6,14,0,0,0,0,0,78,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Cooper Lord,Carlton,https://afltables.com/afl/stats/players/C/Cooper_Lord.html,20.97741273100616,25,"Voss, Michael",20-Mar-2005,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Mitch,McGovern,12404,11,Carlton,11,6,4,15,2,0,0,1,0,4,0,2,0,0,NA,9,8,2,1,6,0,1,82,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Mitch McGovern,Carlton,https://afltables.com/afl/stats/players/M/Mitch_McGovern.html,31.416153319644078,147,"Voss, Michael",11-Oct-1994,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Harry,McKay,12566,10,Carlton,10,7,2,12,2,2,0,1,0,2,0,3,2,1,NA,5,7,1,1,3,0,0,91,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Harry McKay,Carlton,https://afltables.com/afl/stats/players/H/Harry_McKay.html,28.213552361396303,142,"Voss, Michael",24-Dec-1997,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Hudson,OKeeffe,13233,40,Carlton,3,2,4,7,0,1,10,3,0,2,1,4,2,1,NA,3,4,1,1,2,0,0,66,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Hudson OKeeffe,Carlton,https://afltables.com/afl/stats/players/H/Hudson_OKeeffe.html,21.23545516769336,6,"Voss, Michael",16-Dec-2004,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Marc,Pittonet,12417,27,Carlton,6,0,7,13,1,1,25,3,1,1,6,1,2,0,NA,11,3,0,0,2,0,0,74,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Marc Pittonet,Carlton,https://afltables.com/afl/stats/players/M/Marc_Pittonet.html,29.772073921971252,82,"Voss, Michael",3-Jun-1996,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Jagga,Smith,13274,7,Carlton,13,1,19,32,0,1,0,5,0,5,3,4,1,1,NA,11,21,0,0,0,0,0,73,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jagga Smith,Carlton,https://afltables.com/afl/stats/players/J/Jagga_Smith.html,20.11772758384668,2,"Voss, Michael",28-Jan-2006,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Sam,Walsh,12684,18,Carlton,13,4,17,30,0,0,0,5,4,4,6,6,1,2,NA,9,20,0,0,1,0,0,83,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Sam Walsh,Carlton,https://afltables.com/afl/stats/players/S/Sam_Walsh.html,25.692676249144423,135,"Voss, Michael",2-Jul-2000,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Jacob,Weitering,12402,23,Carlton,7,5,2,9,0,0,2,1,4,0,0,2,0,1,NA,6,4,2,0,13,0,0,95,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jacob Weitering,Carlton,https://afltables.com/afl/stats/players/J/Jacob_Weitering.html,28.298425735797398,206,"Voss, Michael",23-Nov-1997,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Zac,Williams,12175,6,Carlton,12,3,5,17,1,0,0,2,5,2,1,0,0,0,NA,5,9,1,1,1,1,0,68,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Zac Williams,Carlton,https://afltables.com/afl/stats/players/Z/Zac_Williams.html,31.473648186173854,176,"Voss, Michael",20-Sep-1994,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Lewis,Young,12559,33,Carlton,6,3,4,10,0,0,2,2,5,0,1,4,1,2,NA,5,5,0,0,6,0,0,96,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Lewis Young,Carlton,https://afltables.com/afl/stats/players/L/Lewis_Young.html,27.22450376454483,82,"Voss, Michael",20-Dec-1998,Home
2026,2,2026-03-12,1930,M.C.G.,74313,Harry,Armstrong,13189,34,Richmond,5,4,1,6,0,1,0,1,0,2,0,1,0,0,NA,2,4,1,1,1,0,0,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Harry Armstrong,Richmond,https://afltables.com/afl/stats/players/H/Harry_Armstrong.html,19.7419575633128,9,"Yze, Adem",14-Jun-2006,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Noah,Balta,12686,21,Richmond,17,7,2,19,0,0,0,0,7,3,0,8,2,1,NA,8,11,1,0,5,0,0,93,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Noah Balta,Richmond,https://afltables.com/afl/stats/players/N/Noah_Balta.html,26.383299110198493,118,"Yze, Adem",23-Oct-1999,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Sam,Banks,13078,6,Richmond,13,7,11,24,0,0,0,1,4,2,0,1,0,0,NA,3,18,0,0,0,0,0,76,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Sam Banks,Richmond,https://afltables.com/afl/stats/players/S/Sam_Banks.html,22.941820670773442,44,"Yze, Adem",2-Apr-2003,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Nathan,Broad,12456,35,Richmond,10,7,5,15,0,0,0,2,4,1,0,0,1,0,NA,2,11,1,0,3,1,0,70,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Nathan Broad,Richmond,https://afltables.com/afl/stats/players/N/Nathan_Broad.html,32.90622861054072,171,"Yze, Adem",15-Apr-1993,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Seth,Campbell,13100,44,Richmond,9,0,8,17,0,1,0,0,0,3,2,6,1,1,NA,8,6,0,0,2,2,2,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Seth Campbell,Richmond,https://afltables.com/afl/stats/players/S/Seth_Campbell.html,21.199863107460644,44,"Yze, Adem",29-Dec-2004,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Jonty,Faull,13214,8,Richmond,8,6,2,10,0,2,0,4,0,2,0,2,2,0,NA,3,8,0,2,2,0,0,81,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jonty Faull,Richmond,https://afltables.com/afl/stats/players/J/Jonty_Faull.html,20.10677618069815,17,"Yze, Adem",1-Feb-2006,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Josh,Gibcus,12947,18,Richmond,6,4,3,9,0,0,0,4,2,0,0,1,0,0,NA,4,3,1,0,5,0,0,76,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Josh Gibcus,Richmond,https://afltables.com/afl/stats/players/J/Josh_Gibcus.html,22.93634496919918,22,"Yze, Adem",4-Apr-2003,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Campbell,Gray,13218,50,Richmond,1,0,1,2,0,0,2,0,0,0,0,1,0,1,NA,1,1,0,0,3,0,0,32,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Campbell Gray,Richmond,https://afltables.com/afl/stats/players/C/Campbell_Gray.html,22.525667351129364,4,"Yze, Adem",1-Sep-2003,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Steely,Green,13145,48,Richmond,9,4,3,12,2,0,0,2,1,3,0,0,1,0,NA,5,7,0,0,1,1,0,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Steely Green,Richmond,https://afltables.com/afl/stats/players/S/Steely_Green.html,22.16974674880219,26,"Yze, Adem",9-Jan-2004,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Sam,Grlj,NA,24,Richmond,13,7,6,19,0,0,0,4,5,3,0,3,2,0,NA,5,13,0,0,1,1,0,74,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,NA,Richmond,https://afltables.com/afl/stats/players/S/Sam_Grlj.html,18.62696783025325,1,"Yze, Adem",NA,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Jacob,Hopper,12440,2,Richmond,8,1,10,18,0,0,0,2,0,4,2,5,1,1,NA,9,9,0,0,0,0,0,73,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jacob Hopper,Richmond,https://afltables.com/afl/stats/players/J/Jacob_Hopper.html,29.093086926762492,166,"Yze, Adem",6-Feb-1997,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Sam,Lalor,13190,4,Richmond,12,4,4,16,2,1,0,1,0,5,4,3,1,2,NA,9,6,2,2,1,0,0,76,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Sam Lalor,Richmond,https://afltables.com/afl/stats/players/S/Sam_Lalor.html,19.531143052703626,12,"Yze, Adem",30-Aug-2006,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Tom,Lynch,11948,19,Richmond,11,6,1,12,2,7,0,4,0,0,0,6,3,5,NA,7,6,2,5,4,0,0,94,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Tom Lynch,Richmond,https://afltables.com/afl/stats/players/T/Tom_Lynch1.html,33.36139630390144,237,"Yze, Adem",31-Oct-1992,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Rhyan,Mansell,12883,7,Richmond,9,7,3,12,2,0,0,4,0,3,0,2,0,1,NA,5,7,1,3,0,0,1,82,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Rhyan Mansell,Richmond,https://afltables.com/afl/stats/players/R/Rhyan_Mansell.html,25.76933607118412,74,"Yze, Adem",4-Jun-2000,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Kane,McAuliffe,13117,28,Richmond,9,0,7,16,0,0,0,3,0,6,0,5,0,1,NA,3,15,0,0,2,0,0,80,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Kane McAuliffe,Richmond,https://afltables.com/afl/stats/players/K/Kane_McAuliffe.html,21.030116358658454,15,"Yze, Adem",1-Mar-2005,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Ben,Miller,12941,12,Richmond,13,7,4,17,0,0,0,0,4,0,0,0,0,0,NA,2,12,1,0,4,0,0,95,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Ben Miller,Richmond,https://afltables.com/afl/stats/players/B/Ben_Miller.html,26.528405201916495,70,"Yze, Adem",31-Aug-1999,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Toby,Nankervis,12374,25,Richmond,9,1,12,21,0,0,22,2,0,1,7,3,1,2,NA,12,8,0,0,5,0,0,76,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Toby Nankervis,Richmond,https://afltables.com/afl/stats/players/T/Toby_Nankervis.html,31.580424366872005,180,"Yze, Adem",12-Aug-1994,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Hugo,Ralphsmith,12902,13,Richmond,7,3,4,11,0,0,0,0,0,6,1,2,0,0,NA,3,8,0,0,2,0,0,86,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Hugo Ralphsmith,Richmond,https://afltables.com/afl/stats/players/H/Hugo_Ralphsmith.html,24.33675564681725,63,"Yze, Adem",9-Nov-2001,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Maurice,Rioli,12935,17,Richmond,3,1,3,6,0,0,0,4,1,1,1,2,2,0,NA,4,4,0,0,2,0,0,75,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Maurice Rioli,Richmond,https://afltables.com/afl/stats/players/M/Maurice_Rioli1.html,23.525667351129364,50,"Yze, Adem",1-Sep-2002,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Jack,Ross,12712,5,Richmond,9,4,14,23,0,0,0,7,0,3,4,3,1,1,NA,9,14,0,0,0,0,0,75,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jack Ross,Richmond,https://afltables.com/afl/stats/players/J/Jack_Ross.html,25.520191649555098,94,"Yze, Adem",3-Sep-2000,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Jayden,Short,12418,15,Richmond,23,10,6,29,1,0,0,0,5,5,1,2,0,1,NA,6,20,0,1,2,0,0,83,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Jayden Short,Richmond,https://afltables.com/afl/stats/players/J/Jayden_Short.html,30.128678986995208,191,"Yze, Adem",24-Jan-1996,Away
2026,2,2026-03-12,1930,M.C.G.,74313,Tim,Taranto,12504,14,Richmond,8,4,21,29,0,0,0,1,0,5,7,3,2,1,NA,15,15,0,1,0,0,1,83,NA,John Howorth, Nathan Toner, Jacob Mollison, Andrew Adair,Carlton,6,4,9,9,9,13,10,15,NA,NA,75,Richmond,3,3,5,6,7,12,9,17,NA,NA,71,40,63,67,75,NA,21,36,54,71,NA,Tim Taranto,Richmond,https://afltables.com/afl/stats/players/T/Tim_Taranto.html,28.11772758384668,174,"Yze, Adem",28-Jan-1998,Away
